 Date Inserted,Reporting Date,Sale Month,Store,Artist,Title,ISRC,UPC,Quantity,Team Percentage,Song/Album,Country of Sale,Songwriter Royalties Withheld (USD),Earnings (USD),Recoup (USD)
2025-04-23,2025-04-23,2025-03,Apple Music,Sonic Chill,Legacy (feat. Bundo Eebz),QZES72345579,197629078784,1,100,Song,CL,0,0.00246623,0.00000000
2025-04-23,2025-04-23,2025-03,Apple Music,Ebu Blackitude,A So We Come (feat. Chima Anya & Sir Tomz),QZPLR2205210,197208883785,1,100,Song,DE,0,0.00576631,0.00000000
2025-04-19,2025-04-19,2025-01,Facebook,Sonic Chill,Ay Yo (feat. Bundo Eebz),QZTAT2320738,197992013597,391,100,Song,OU,0,0.00452392,0.00000000
2025-04-19,2025-04-19,2025-01,Facebook,Sonic Chill,Ay Yo (feat. Bundo Eebz),QZTAT2320738,197992013597,9,100,Song,US,0,0.00010413,0.00000000
2025-04-19,2025-04-19,2025-01,Facebook,Sonic Chill,Bring In (feat. Bundo Eebz),QZES72345577,197629078784,1,100,Song,OU,0,0.00001157,0.00000000
2025-04-18,2025-04-18,2025-01,Facebook,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,US,0,0.00031211,0.00000000
2025-04-17,2025-04-17,2025-02,Amazon Unlimited (Streaming),Sonic Chill,Dusk Traffic (feat. Bundo Eebz),QZTAT2320736,197992013597,4,100,Song,US,0,0.02775660,0.00000000
2025-04-17,2025-04-17,2025-02,Amazon Unlimited (Streaming),Sonic Chill,Junction (feat. Bundo Eebz),QZTAT2320733,197992013597,4,100,Song,US,0,0.02775660,0.00000000
2025-04-16,2025-04-16,2024-12,NetEase,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,2,100,Song,US,0,0.00086347,0.00000000
2025-04-05,2025-04-05,2025-01,Pandora,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,US,0,0.00485742,0.00000000
2025-04-05,2025-04-05,2024-08,Tencent Direct Deal,Sonic Chill,Kinch (feat. Bundo Eebz),QZES72345580,197629078784,3,100,Song,CN,0,0.00209841,0.00000000
2025-03-26,2025-03-26,2025-02,Apple Music,Ebu Blackitude,Times Up pt. 2 (feat. MKD),QZTB22302561,195334962473,3,100,Song,DE,0,0.03651387,0.00000000
2025-03-26,2025-03-26,2025-02,Apple Music,Sonic Chill,Bakelite (feat. Bundo Eebz),QZES72345581,197629078784,1,100,Song,US,0,0.00820495,0.00000000
2025-03-26,2025-03-26,2025-02,Apple Music,Sonic Chill,Kinch (feat. Bundo Eebz),QZES72345580,197629078784,1,100,Song,US,0,0.00820495,0.00000000
2025-03-26,2025-03-26,2025-02,Apple Music,Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,1,100,Song,US,0,0.00436797,0.00000000
2025-03-21,2025-03-21,2024-10,NetEase,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,US,0,0.00026454,0.00000000
2025-03-21,2025-03-21,2024-09,NetEase,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,US,0,0.00024804,0.00000000
2025-03-21,2025-03-21,2024-08,NetEase,Ebu Blackitude,Times Up pt. 2 (feat. MKD),QZTB22302561,195334962473,1,100,Song,US,0,0.00020374,0.00000000
2025-03-21,2025-03-21,2024-07,NetEase,Ebu Blackitude,A So We Come (feat. Chima Anya & Sir Tomz),QZPLR2205210,197208883785,1,100,Song,US,0,0.00048642,0.00000000
2025-03-20,2025-03-20,2025-01,TikTok,Sonic Chill,Chilled Rush (feat. Bundo Eebz),QZTAT2320740,197992013597,1,100,Song,US,0,0.00104114,0.00000000
2025-03-20,2025-03-20,2025-01,TikTok,Sonic Chill,Dusk Traffic (feat. Bundo Eebz),QZTAT2320736,197992013597,1,100,Song,US,0,0.00083291,0.00000000
2025-03-20,2025-03-20,2025-01,Amazon Unlimited (Streaming),Sonic Chill,Juiciness (feat. Bundo Eebz),QZTAT2320739,197992013597,2,100,Song,US,0,0.01588067,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,Juiciness (feat. Bundo Eebz),QZTAT2320739,197992013597,1,100,Song,US,0,0.00213327,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,Ay Yo (feat. Bundo Eebz),QZTAT2320738,197992013597,1,100,Song,JP,0,0.00266756,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,Dusk Traffic (feat. Bundo Eebz),QZTAT2320736,197992013597,1,100,Song,US,0,0.00213327,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,Window Freakin (feat. Bundo Eebz),QZTAT2320735,197992013597,1,100,Song,US,0,0.00213327,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,Junction (feat. Bundo Eebz),QZTAT2320733,197992013597,1,100,Song,US,0,0.00213327,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,Kizombo Style (feat. Bundo Eebz),QZES72345584,197629078784,2,100,Song,US,0,0.00426654,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,Kinch (feat. Bundo Eebz),QZES72345580,197629078784,1,100,Song,US,0,0.00213327,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,Guidance (feat. Bundo Eebz),QZES72345578,197629078784,1,100,Song,US,0,0.00213327,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,Bring In (feat. Bundo Eebz),QZES72345577,197629078784,2,100,Song,US,0,0.00426654,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,US,0,0.00213327,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,1,100,Song,US,0,0.00213327,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,2,100,Song,US,0,0.00426654,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,1,100,Song,US,0,0.00213327,0.00000000
2025-03-19,2025-03-19,2025-01,Amazon Prime (Streaming),Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,US,0,0.00213327,0.00000000
2025-03-05,2025-03-05,2025-01,Apple Music,Sonic Chill,Bring In (feat. Bundo Eebz),QZES72345577,197629078784,1,100,Song,US,0,0.00874216,0.00000000
2025-03-05,2025-03-05,2025-01,Apple Music,Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,1,100,Song,US,0,0.00465409,0.00000000
2025-03-05,2025-03-05,2025-01,Apple Music,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,2,100,Song,US,0,0.00930817,0.00000000
2025-03-05,2025-03-05,2025-01,Apple Music,Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,3,100,Song,US,0,0.01396226,0.00000000
2025-03-04,2025-03-04,2025-01,Apple Music,Ebu Blackitude,Times Up pt. 2 (feat. MKD),QZTB22302561,195334962473,3,100,Song,DE,0,0.01953129,0.00000000
2025-02-27,2025-02-27,2025-01,YouTube (Ads),Sonic Chill,Ay Yo (feat. Bundo Eebz),QZTAT2320738,197992013597,0,100,Song,DK,0,0.00215624,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Sonic Chill,Brand New Day (feat. Bundo Eebz),QZTAT2320731,197992013597,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Sonic Chill,LaBear 2,QZES72345586,197629078784,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Sonic Chill,Kali Zing 2 (feat. Bundo Eebz),QZES72345585,197629078784,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Sonic Chill,Kizombo Style (feat. Bundo Eebz),QZES72345584,197629078784,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Sonic Chill,Puerto (feat. Bundo Eebz),QZES72345583,197629078784,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Sonic Chill,Mountain View (feat. Bundo Eebz),QZES72345582,197629078784,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Sonic Chill,Bakelite (feat. Bundo Eebz),QZES72345581,197629078784,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Sonic Chill,Kinch (feat. Bundo Eebz),QZES72345580,197629078784,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Sonic Chill,Legacy (feat. Bundo Eebz),QZES72345579,197629078784,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Sonic Chill,Guidance (feat. Bundo Eebz),QZES72345578,197629078784,2,100,Song,GB,0,0.04076932,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Sonic Chill,Bring In (feat. Bundo Eebz),QZES72345577,197629078784,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,Mission Complete,QZPLR2205220,197208883785,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,Journeyman,QZPLR2205219,197208883785,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,Free Paper (feat. Aurelius),QZPLR2205218,197208883785,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,Crying (feat. Defisis),QZPLR2205217,197208883785,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,Bright Lights,QZPLR2205216,197208883785,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,The Bone Collector (feat. Afua),QZPLR2205215,197208883785,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,Times Up (feat. Juice Aleem),QZPLR2205212,197208883785,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,SCYAM,QZPLR2205211,197208883785,2,100,Song,GB,0,0.04076932,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,A So We Come (feat. Chima Anya & Sir Tomz),QZPLR2205210,197208883785,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,Bamboo Sticks,QZPLR2205209,197208883785,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,Something Black,QZPLR2205208,197208883785,1,100,Song,GB,0,0.02038466,0.00000000
2025-02-26,2025-02-26,2025-01,YouTube (Red),Ebu Blackitude,Movements,QZPLR2205207,197208883785,2,100,Song,GB,0,0.04076932,0.00000000
2025-02-22,2025-02-22,2024-12,Facebook,Sonic Chill,Bring In (feat. Bundo Eebz),QZES72345577,197629078784,1,100,Song,OU,0,0.00001352,0.00000000
2025-02-20,2025-02-20,2024-12,Amazon Unlimited (Streaming),Sonic Chill,Juiciness (feat. Bundo Eebz),QZTAT2320739,197992013597,1,100,Song,US,0,0.00606451,0.00000000
2025-02-08,2025-02-08,2024-11,Facebook,Sonic Chill,Ay Yo (feat. Bundo Eebz),QZTAT2320738,197992013597,3,100,Song,OU,0,0.00004182,0.00000000
2025-02-08,2025-02-08,2024-11,Facebook,Sonic Chill,Bring In (feat. Bundo Eebz),QZES72345577,197629078784,2,100,Song,OU,0,0.00002788,0.00000000
2025-02-08,2025-02-08,2024-10,Facebook,Sonic Chill,Bakelite (feat. Bundo Eebz),QZES72345581,197629078784,1,100,Song,US,0,0.00019807,0.00000000
2025-02-07,2025-02-07,2024-10,Facebook,Sonic Chill,Bring In (feat. Bundo Eebz),QZES72345577,197629078784,25,100,Song,OU,0,0.00023076,0.00000000
2025-01-31,2025-01-31,2023-12,Luna,Ebu Blackitude,Mission Complete,QZPLR2205220,197208883785,1,100,Song,CN,0,0.00012834,0.00000000
2025-01-31,2025-01-31,2023-09,Luna,Ebu Blackitude,Mission Complete,QZPLR2205220,197208883785,1,100,Song,CN,0,0.00007958,0.00000000
2025-01-31,2025-01-31,2023-06,Luna,Ebu Blackitude,Mission Complete,QZPLR2205220,197208883785,1,100,Song,CN,0,0.00000931,0.00000000
2025-01-31,2025-01-31,2023-03,Luna,Ebu Blackitude,Mission Complete,QZPLR2205220,197208883785,5,100,Song,CN,0,0.00001841,0.00000000
2025-01-28,2025-01-28,2024-12,YouTube (Red),Ebu Blackitude,SCYAM,QZPLR2205211,197208883785,1,100,Song,GB,0,0.01979906,0.00000000
2025-01-28,2025-01-28,2024-12,YouTube (Red),Ebu Blackitude,A So We Come (feat. Chima Anya & Sir Tomz),QZPLR2205210,197208883785,1,100,Song,GB,0,0.01979906,0.00000000
2025-01-28,2025-01-28,2024-12,YouTube (Red),Ebu Blackitude,Movements,QZPLR2205207,197208883785,1,100,Song,GB,0,0.01979906,0.00000000
2025-01-25,2025-01-25,2024-12,Apple Music,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,2,100,Song,US,0,0.00918198,0.00000000
2025-01-25,2025-01-25,2024-12,Apple Music,Sonic Chill,Kali Zing (feat. Bundo Eebz),QZTB42206077,197388660190,2,100,Song,US,0,0.00918198,0.00000000
2025-01-25,2025-01-25,2024-12,Apple Music,Sonic Chill,Momentus (feat. Bundo Eebz),QZTB42206076,197388660190,2,100,Song,US,0,0.00918198,0.00000000
2025-01-25,2025-01-25,2024-12,Apple Music,Sonic Chill,Doxa (feat. Bundo Eebz),QZTB42206075,197388660190,2,100,Song,US,0,0.00918198,0.00000000
2025-01-25,2025-01-25,2024-12,Apple Music,Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,2,100,Song,US,0,0.00918198,0.00000000
2025-01-25,2025-01-25,2024-12,Apple Music,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,3,100,Song,US,0,0.01377298,0.00000000
2025-01-25,2025-01-25,2024-12,Apple Music,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,3,100,Song,US,0,0.01377298,0.00000000
2025-01-25,2025-01-25,2024-12,Apple Music,Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,3,100,Song,US,0,0.01377298,0.00000000
2025-01-25,2025-01-25,2024-12,Apple Music,Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,3,100,Song,US,0,0.01377298,0.00000000
2025-01-25,2025-01-25,2024-12,Apple Music,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,3,100,Song,US,0,0.01377298,0.00000000
2025-01-25,2025-01-25,2024-12,Apple Music,Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,1,100,Song,DE,0,0.00507078,0.00000000
2025-01-25,2025-01-25,2024-12,Apple Music,Ebu Blackitude,Bamboo Sticks,QZPLR2205209,197208883785,1,100,Song,US,0,0.00871698,0.00000000
2025-01-19,2025-01-19,2024-11,Amazon Unlimited (Streaming),Ebu Blackitude,Something Black,QZPLR2205208,197208883785,1,100,Song,US,0,0.00799873,0.00000000
2025-01-19,2025-01-19,2024-11,Amazon Prime (Streaming),Sonic Chill,Kizombo Style (feat. Bundo Eebz),QZES72345584,197629078784,2,100,Song,GB,0,0.00739127,0.00000000
2025-01-18,2025-01-18,2024-06,Tencent Direct Deal,Sonic Chill,Motel Pool (feat. Bundo Eebz),QZTAT2320737,197992013597,1,100,Song,CN,0,0.00140511,0.00000000
2025-01-12,2025-01-12,2024-11,iTunes Match,Sonic Chill,Dusk Traffic (feat. Bundo Eebz),QZTAT2320736,197992013597,1,100,Song,US,0,0.00080546,0.00000000
2025-01-12,2025-01-12,2024-11,Apple Music,Ebu Blackitude,Oligarch (feat. Quartzcrystallus & Juice Aleem),QZPLR2205213,197208883785,1,100,Song,GB,0,0.01371068,0.00000000
2025-01-12,2025-01-12,2024-11,Apple Music,Ebu Blackitude,Something Black,QZPLR2205208,197208883785,1,100,Song,US,0,0.01032148,0.00000000
2025-01-09,2025-01-09,2024-09,Facebook,Sonic Chill,Bakelite (feat. Bundo Eebz),QZES72345581,197629078784,1,100,Song,US,0,0.00033144,0.00000000
2025-01-01,2025-01-01,2024-10,Apple Music,Sonic Chill,Brand New Day (feat. Bundo Eebz),QZTAT2320731,197992013597,1,100,Song,US,0,0.00928984,0.00000000
2025-01-01,2025-01-01,2024-10,Apple Music,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,GB,0,0.00700678,0.00000000
2024-12-19,2024-12-19,2024-10,Amazon Unlimited (Streaming),Ebu Blackitude,Something Black,QZPLR2205208,197208883785,1,100,Song,US,0,0.00843821,0.00000000
2024-12-19,2024-12-19,2024-10,Amazon Prime (Streaming),Sonic Chill,Chilled Rush (feat. Bundo Eebz),QZTAT2320740,197992013597,1,100,Song,US,0,0.00213035,0.00000000
2024-12-19,2024-12-19,2024-10,Amazon Prime (Streaming),Sonic Chill,Kizombo Style (feat. Bundo Eebz),QZES72345584,197629078784,1,100,Song,GB,0,0.00381804,0.00000000
2024-12-19,2024-12-19,2024-08,Facebook,Sonic Chill,Kizombo Style (feat. Bundo Eebz),QZES72345584,197629078784,1,100,Song,US,0,0.00045710,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Ebu Blackitude,Times Up pt. 2 (feat. MKD),QZTB22302561,195334962473,2,100,Song,US,0,0.00919211,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Kizombo Style (feat. Bundo Eebz),QZES72345584,197629078784,1,100,Song,US,0,0.00435405,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Puerto (feat. Bundo Eebz),QZES72345583,197629078784,1,100,Song,US,0,0.00435405,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Mountain View (feat. Bundo Eebz),QZES72345582,197629078784,1,100,Song,US,0,0.00435405,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Bakelite (feat. Bundo Eebz),QZES72345581,197629078784,1,100,Song,US,0,0.00435405,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Kinch (feat. Bundo Eebz),QZES72345580,197629078784,1,100,Song,US,0,0.00435405,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Legacy (feat. Bundo Eebz),QZES72345579,197629078784,1,100,Song,US,0,0.00435405,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Guidance (feat. Bundo Eebz),QZES72345578,197629078784,1,100,Song,US,0,0.00435405,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Bring In (feat. Bundo Eebz),QZES72345577,197629078784,1,100,Song,US,0,0.00435405,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,2,100,Song,GB,0,0.00934702,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Kali Zing (feat. Bundo Eebz),QZTB42206077,197388660190,1,100,Song,GB,0,0.00467351,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Dub Four (feat. Bundo Eebz),QZTB42206074,197388660190,1,100,Song,GB,0,0.00467351,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,1,100,Song,GB,0,0.00467351,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Bassixx (feat. Bundo Eebz),QZTB42206072,197388660190,1,100,Song,GB,0,0.00467351,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,1,100,Song,GB,0,0.00467351,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Drop (feat. Bundo Eebz),QZTB42206070,197388660190,1,100,Song,GB,0,0.00467351,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,GB,0,0.00467351,0.00000000
2024-11-30,2024-11-30,2024-09,Apple Music,Ebu Blackitude,Crying (feat. Defisis),QZPLR2205217,197208883785,2,100,Song,US,0,0.01282916,0.00000000
2024-11-29,2024-11-29,2024-09,Apple Music,Sonic Chill,Juiciness (feat. Bundo Eebz),QZTAT2320739,197992013597,1,100,Song,BR,0,0.00628197,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Chilled Rush (feat. Bundo Eebz),QZTAT2320740,197992013597,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Juiciness (feat. Bundo Eebz),QZTAT2320739,197992013597,2,100,Song,US,0,0.02684346,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Ay Yo (feat. Bundo Eebz),QZTAT2320738,197992013597,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Dusk Traffic (feat. Bundo Eebz),QZTAT2320736,197992013597,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Window Freakin (feat. Bundo Eebz),QZTAT2320735,197992013597,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Sublime Cruise (feat. Bundo Eebz),QZTAT2320734,197992013597,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Junction (feat. Bundo Eebz),QZTAT2320733,197992013597,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Revz (feat. Bundo Eebz),QZTAT2320732,197992013597,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Brand New Day (feat. Bundo Eebz),QZTAT2320731,197992013597,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,LaBear 2,QZES72345586,197629078784,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Kali Zing 2 (feat. Bundo Eebz),QZES72345585,197629078784,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Kizombo Style (feat. Bundo Eebz),QZES72345584,197629078784,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Mountain View (feat. Bundo Eebz),QZES72345582,197629078784,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Bakelite (feat. Bundo Eebz),QZES72345581,197629078784,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Kinch (feat. Bundo Eebz),QZES72345580,197629078784,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Legacy (feat. Bundo Eebz),QZES72345579,197629078784,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Guidance (feat. Bundo Eebz),QZES72345578,197629078784,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,LaBear (feat. Bundo Eebz),QZTB42206078,197388660190,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Doxa (feat. Bundo Eebz),QZTB42206075,197388660190,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,The Diary (feat. Bundo Eebz),QZTB42206073,197388660190,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Sonic Chill,Cruise (feat. Bundo Eebz),QZTB42206071,197388660190,1,100,Song,US,0,0.01303750,0.00000000
2024-11-21,2024-11-21,2024-09,Amazon Unlimited (Streaming),Ebu Blackitude,Man Don't Like,QZPLR2205214,197208883785,1,100,Song,US,0,0.01380596,0.00000000
2024-10-31,2024-10-31,2024-09,YouTube (Red),Sonic Chill,Indust (feat. Bundo Eebz),QZTB42206069,197388660190,1,100,Song,DE,0,0.00840400,0.00000000
